model,model_id,prompt_variant,run,occupation,soc2020_code,score,confidence,rationale,temperature,top_p,max_tokens,context_cleared
ChatGPT,GPT-4o,main_prompt,9,Structural engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Geotechnical engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Transportation engineer,2121,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Water engineer (professional),2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Building and building services engineer,2121,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Engineering project manager,2127,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Project engineer,2127,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Energy engineer,2129,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Traffic engineer,2129,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Heating and ventilating engineer (professional),2129,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Gas engineer (professional),2129,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Construction project manager,2455,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Construction contract manager,2455,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Transport planner,2455,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Quantity surveyor,2453,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Building control surveyor,2454,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Land surveyor,2454,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Hydrographic surveyor,2454,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Town planning officer,2452,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Urban designer,2452,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Chartered architectural technologist,2452,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,BIM technician,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,CAD technician,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Architectural technician,3120,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Cartographer,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Civil engineering technician,3114,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Building technician,3114,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Surveying technician,3114,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Planning engineer,2481,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Quality control engineer,2481,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Estimator,3541,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Valuer,3541,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Energy adviser and assessor,3541,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Building control officer,3581,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Housing and planning inspector,3581,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Health and safety inspector,3581,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Traffic and vehicle examiner/inspector,3581,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Occupational health and safety officer,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Fire safety officer,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Road traffic and transport safety officer,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Occupational hygienist,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Environmental health professional,2483,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Environmental consultant,2152,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Environmental scientist,2152,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Environmental/geo-environmental engineer,2152,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Sustainability officer,2152,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Energy manager,2152,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Hydrogeologist,2114,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,9,Hydrologist,2114,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Civil engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Structural engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Geotechnical engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Transportation engineer,2121,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Water engineer (professional),2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Building and building services engineer,2121,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Engineering project manager,2127,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Project engineer,2127,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Energy engineer,2129,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Traffic engineer,2129,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Heating and ventilating engineer (professional),2129,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Gas engineer (professional),2129,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Construction project manager,2455,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Construction contract manager,2455,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Transport planner,2455,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Quantity surveyor,2453,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,10,Building control surveyor,2454,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
